"voter_id","county","age","gender"
"2219","Spokane","18-24","Female"
"2220","King","35-44","Male"
"2221","Douglas","18-24","Female"
"2222","Pacific","65 and over","Female"
"2223","Whatcom","35-44","Male"
"2224","Pierce","45-54","Male"
"2225","King","35-44","Female"
"2226","Snohomish","65 and over","Female"
"2227","Clark","45-54","Male"
"2228","King","55-64","Male"
"2229","King","45-54","Female"
"2230","King","45-54","Male"
"2231","Kitsap","55-64","Male"
"2232","Snohomish","45-54","Male"
"2233","King","65 and over","Male"
"2234","Skagit","65 and over","Male"
"2235","King","55-64","Male"
"2236","Snohomish","65 and over","Female"
"2237","King","25-34","Male"
"2238","Clark","55-64","Female"
"2239","Pierce","25-34","Male"
"2240","Spokane","55-64","Female"
"2241","King","25-34","Male"
"2242","Thurston","45-54","Female"
"2243","Grant","55-64","Male"
"2244","Pierce","35-44","Female"
"2245","Whatcom","25-34","Female"
"2246","Pierce","35-44","Male"
"2247","Skagit","18-24","Female"
"2248","Chelan","55-64","Female"
"2249","Mason","35-44","Male"
"2250","King","18-24","Male"
"2251","Lincoln","25-34","Male"
"2252","Pierce","25-34","Male"
"2253","King","65 and over","Male"
"2254","Spokane","35-44","Male"
"2255","Clark","18-24","Male"
"2256","Snohomish","65 and over","Female"
"2257","Pierce","45-54","Male"
"2258","Kitsap","18-24","Female"
"2259","San Juan","45-54","Female"
"2260","King","65 and over","Female"
"2261","King","45-54","Female"
"2262","Clark","35-44","Male"
"2263","King","35-44","Female"
"2264","Grant","65 and over","Male"
"2265","Kitsap","35-44","Female"
"2266","King","35-44","Male"
"2267","King","25-34","Male"
"2268","Snohomish","35-44","Male"
"2269","Snohomish","55-64","Female"
"2270","Island","55-64","Female"
"2271","Yakima","25-34","Female"
"2272","Spokane","65 and over","Male"
"2273","Snohomish","25-34","Male"
"2274","Grays Harbor","65 and over","Unknown/Other"
"2275","King","45-54","Female"
"2276","King","45-54","Male"
"2277","King","25-34","Male"
"2278","Snohomish","45-54","Male"
"2279","Clark","25-34","Male"
"2280","Walla Walla","65 and over","Male"
"2281","Kitsap","18-24","Male"
"2282","Snohomish","55-64","Male"
"2283","Whatcom","35-44","Female"
"2284","Pacific","55-64","Female"
"2285","Cowlitz","35-44","Female"
"2286","Grant","35-44","Male"
"2287","Clark","45-54","Male"
"2288","Whitman","25-34","Male"
"2289","Yakima","25-34","Male"
"2290","Klickitat","18-24","Male"
"2291","Benton","45-54","Male"
"2292","King","18-24","Male"
"2293","Grant","35-44","Female"
"2294","Snohomish","45-54","Male"
"2295","Franklin","25-34","Male"
"2296","King","45-54","Male"
"2297","Clallam","45-54","Female"
"2298","Benton","45-54","Female"
"2299","Snohomish","35-44","Male"
"2300","Clark","45-54","Male"
"2301","Kittitas","45-54","Male"
"2302","Clark","35-44","Female"
"2303","King","45-54","Male"
"2304","Snohomish","55-64","Female"
"2305","Kitsap","18-24","Male"
"2306","Snohomish","35-44","Male"
"2307","Kitsap","35-44","Male"
"2308","Benton","45-54","Unknown/Other"
"2309","Pierce","25-34","Male"
"2310","Whatcom","55-64","Female"
"2311","King","45-54","Unknown/Other"
"2312","Kitsap","65 and over","Male"
"2313","King","55-64","Male"
"2314","Spokane","65 and over","Female"
"2315","Pierce","25-34","Male"
"2316","Asotin","55-64","Male"
"2317","Yakima","45-54","Female"
"2318","Skagit","35-44","Male"
"2319","King","35-44","Male"
"2320","Spokane","55-64","Female"
"2321","Spokane","65 and over","Female"
"2322","Kitsap","45-54","Male"
"2323","Benton","45-54","Female"
"2324","Spokane","65 and over","Female"
"2325","Pierce","25-34","Female"
"2326","King","35-44","Male"
"2327","King","55-64","Male"
"2328","Kitsap","45-54","Female"
"2329","Grant","25-34","Female"
"2330","Pierce","35-44","Male"
"2331","Kitsap","65 and over","Female"
"2332","King","25-34","Female"
"2333","Spokane","45-54","Female"
"2334","Pierce","55-64","Female"
"2335","King","65 and over","Female"
"2336","Thurston","65 and over","Female"
"2337","King","25-34","Male"
"2338","Kitsap","45-54","Female"
"2339","King","35-44","Male"
"2340","Jefferson","65 and over","Female"
"2341","King","55-64","Male"
"2342","Klickitat","35-44","Male"
"2343","Skagit","65 and over","Male"
"2344","King","18-24","Female"
"2345","Pierce","45-54","Female"
"2346","Kitsap","35-44","Male"
"2347","Thurston","45-54","Male"
"2348","King","35-44","Female"
"2349","Snohomish","25-34","Male"
"2350","Island","55-64","Female"
"2351","Pierce","65 and over","Male"
"2352","Snohomish","25-34","Female"
"2353","Pierce","35-44","Male"
"2354","Whatcom","35-44","Female"
"2355","Whatcom","45-54","Female"
"2356","King","35-44","Female"
"2357","Thurston","18-24","Female"
"2358","Spokane","65 and over","Male"
"2359","Skagit","55-64","Male"
"2360","King","65 and over","Female"
"2361","Clark","18-24","Female"
"2362","King","25-34","Male"
"2363","Grays Harbor","65 and over","Male"
"2364","Mason","65 and over","Female"
"2365","Spokane","25-34","Male"
"2366","Kitsap","55-64","Female"
"2367","Snohomish","25-34","Male"
"2368","Cowlitz","65 and over","Male"
"2369","King","25-34","Female"
"2370","Snohomish","25-34","Female"
"2371","King","45-54","Female"
"2372","King","35-44","Female"
"2373","Spokane","18-24","Male"
"2374","Whatcom","35-44","Female"
"2375","King","55-64","Male"
"2376","Snohomish","18-24","Male"
"2377","King","25-34","Male"
"2378","Kitsap","55-64","Female"
"2379","Kitsap","65 and over","Male"
"2380","Clark","65 and over","Male"
"2381","King","25-34","Male"
"2382","Pierce","45-54","Male"
"2383","Clark","25-34","Female"
"2384","Snohomish","18-24","Female"
"2385","Kitsap","25-34","Female"
"2386","Snohomish","65 and over","Female"
"2387","Pierce","55-64","Female"
"2388","Clark","18-24","Female"
"2389","King","18-24","Male"
"2390","King","35-44","Female"
"2391","Pierce","65 and over","Female"
"2392","King","55-64","Female"
"2393","King","35-44","Male"
"2394","Spokane","25-34","Female"
"2395","Skamania","65 and over","Male"
"2396","Whatcom","18-24","Female"
"2397","King","35-44","Male"
"2398","Yakima","35-44","Male"
"2399","Snohomish","35-44","Female"
"2400","King","35-44","Male"
"2401","Benton","55-64","Male"
"2402","Okanogan","65 and over","Male"
"2403","Snohomish","45-54","Female"
"2404","Clark","55-64","Male"
"2405","Snohomish","65 and over","Female"
"2406","King","35-44","Male"
"2407","Thurston","45-54","Male"
"2408","Spokane","65 and over","Female"
"2409","Yakima","55-64","Female"
"2410","King","45-54","Female"
"2411","King","45-54","Male"
"2412","King","35-44","Male"
"2413","King","35-44","Male"
"2414","Spokane","65 and over","Female"
"2415","Whatcom","45-54","Unknown/Other"
"2416","Spokane","55-64","Male"
"2417","King","18-24","Male"
"2418","King","25-34","Female"
"2419","King","65 and over","Female"
"2420","Spokane","65 and over","Male"
"2421","Clark","35-44","Female"
"2422","King","25-34","Male"
"2423","Spokane","65 and over","Female"
"2424","King","35-44","Male"
"2425","Clark","35-44","Female"
"2426","San Juan","65 and over","Male"
"2427","Stevens","65 and over","Female"
"2428","King","55-64","Female"
"2429","Pend Oreille","65 and over","Male"
"2430","Mason","25-34","Male"
"2431","Spokane","55-64","Male"
"2432","King","55-64","Male"
"2433","King","35-44","Male"
"2434","Snohomish","25-34","Male"
"2435","Spokane","35-44","Male"
"2436","Grays Harbor","35-44","Female"
"2437","Chelan","35-44","Female"
"2438","Pierce","65 and over","Male"
"2439","Whatcom","55-64","Male"
"2440","Jefferson","65 and over","Female"
"2441","Spokane","65 and over","Male"
"2442","Kitsap","65 and over","Female"
"2443","Franklin","65 and over","Male"
"2444","King","65 and over","Female"
"2445","Snohomish","35-44","Unknown/Other"
"2446","Clark","18-24","Male"
"2447","King","18-24","Unknown/Other"
"2448","Clallam","35-44","Female"
"2449","Spokane","45-54","Male"
"2450","King","35-44","Male"
"2451","Spokane","35-44","Female"
"2452","Spokane","18-24","Female"
"2453","Island","55-64","Female"
"2454","Pierce","55-64","Female"
"2455","Spokane","55-64","Female"
"2456","King","55-64","Male"
"2457","Pierce","35-44","Male"
"2458","Walla Walla","35-44","Female"
"2459","Kitsap","65 and over","Female"
"2460","Spokane","25-34","Female"
"2461","Spokane","35-44","Male"
"2462","Spokane","65 and over","Male"
"2463","Spokane","55-64","Female"
"2464","Clark","18-24","Female"
"2465","Thurston","65 and over","Female"
"2466","King","18-24","Female"
"2467","Island","35-44","Male"
"2468","Pierce","65 and over","Female"
"2469","King","35-44","Male"
"2470","Snohomish","45-54","Male"
"2471","Benton","65 and over","Female"
"2472","King","45-54","Female"
"2473","Spokane","65 and over","Unknown/Other"
"2474","Thurston","35-44","Female"
"2475","King","35-44","Male"
"2476","Snohomish","65 and over","Male"
"2477","Thurston","55-64","Male"
"2478","King","18-24","Male"
"2479","King","45-54","Male"
"2480","King","35-44","Male"
"2481","Whatcom","18-24","Female"
"2482","Island","45-54","Male"
"2483","Snohomish","45-54","Male"
"2484","Pierce","45-54","Male"
"2485","Spokane","35-44","Male"
"2486","King","65 and over","Male"
"2487","King","35-44","Female"
"2488","Yakima","25-34","Female"
"2489","King","18-24","Male"
"2490","Kitsap","35-44","Female"
"2491","Snohomish","65 and over","Male"
"2492","King","25-34","Female"
"2493","Clark","45-54","Male"
"2494","King","65 and over","Male"
"2495","King","25-34","Female"
"2496","Lewis","65 and over","Male"
"2497","Spokane","18-24","Male"
"2498","Whatcom","35-44","Female"
"2499","King","35-44","Female"
"2500","Whatcom","45-54","Female"
"2501","King","45-54","Female"
"2502","Thurston","18-24","Male"
"2503","King","25-34","Female"
"2504","Garfield","65 and over","Female"
"2505","Clark","35-44","Female"
"2506","San Juan","65 and over","Male"
"2507","Okanogan","55-64","Female"
"2508","King","18-24","Female"
"2509","King","65 and over","Female"
"2510","King","45-54","Female"
"2511","Jefferson","65 and over","Female"
"2512","Thurston","65 and over","Male"
"2513","Pierce","25-34","Female"
"2514","Pierce","55-64","Male"
"2515","Kitsap","45-54","Female"
"2516","Snohomish","55-64","Female"
"2517","Snohomish","55-64","Male"
"2518","King","55-64","Female"
"2519","King","45-54","Female"
"2520","Spokane","65 and over","Female"
"2521","Thurston","65 and over","Female"
"2522","Whatcom","55-64","Female"
"2523","Clark","18-24","Unknown/Other"
"2524","Franklin","45-54","Male"
"2525","Clark","35-44","Female"
"2526","Whatcom","18-24","Female"
"2527","King","18-24","Female"
"2528","King","55-64","Female"
"2529","Thurston","35-44","Female"
"2530","Yakima","45-54","Male"
"2531","King","55-64","Male"
"2532","King","45-54","Male"
"2533","Pierce","25-34","Female"
"2534","Snohomish","65 and over","Female"
"2535","King","65 and over","Female"
"2536","Cowlitz","65 and over","Unknown/Other"
"2537","Whatcom","45-54","Male"
"2538","Thurston","45-54","Female"
"2539","Whatcom","65 and over","Male"
"2540","Spokane","35-44","Male"
"2541","King","35-44","Female"
"2542","Clark","25-34","Male"
"2543","King","65 and over","Male"
"2544","Pierce","65 and over","Female"
"2545","King","45-54","Female"
"2546","Thurston","35-44","Male"
"2547","King","65 and over","Male"
"2548","Yakima","55-64","Female"
"2549","Kitsap","18-24","Female"
"2550","Yakima","25-34","Male"
"2551","Pierce","65 and over","Female"
"2552","Spokane","35-44","Male"
"2553","Yakima","55-64","Male"
"2554","Pierce","55-64","Female"
"2555","Thurston","65 and over","Female"
"2556","Cowlitz","18-24","Female"
"2557","Pierce","18-24","Male"
"2558","Pierce","45-54","Female"
"2559","Clallam","65 and over","Female"
"2560","Kitsap","55-64","Male"
"2561","King","25-34","Female"
"2562","King","18-24","Male"
"2563","Whatcom","45-54","Female"
"2564","Pierce","55-64","Male"
"2565","Pierce","35-44","Male"
"2566","King","45-54","Male"
"2567","Thurston","25-34","Female"
"2568","King","45-54","Male"
"2569","King","35-44","Female"
"2570","Pierce","55-64","Male"
"2571","Island","25-34","Female"
"2572","Clallam","25-34","Male"
"2573","Pacific","65 and over","Female"
"2574","King","35-44","Female"
"2575","Snohomish","18-24","Female"
"2576","King","25-34","Female"
"2577","Pierce","45-54","Female"
"2578","Clark","65 and over","Male"
"2579","Snohomish","45-54","Male"
"2580","King","65 and over","Male"
"2581","Snohomish","65 and over","Female"
"2582","Whatcom","55-64","Male"
"2583","Spokane","25-34","Female"
"2584","Snohomish","55-64","Female"
"2585","Snohomish","25-34","Male"
"2586","Thurston","18-24","Female"
"2587","Kittitas","45-54","Female"
"2588","Pierce","55-64","Male"
"2589","Yakima","65 and over","Male"
"2590","Wahkiakum","65 and over","Male"
"2591","Grant","65 and over","Female"
"2592","Snohomish","65 and over","Female"
"2593","King","55-64","Male"
"2594","Snohomish","25-34","Male"
"2595","Kitsap","55-64","Female"
"2596","King","25-34","Female"
"2597","King","25-34","Female"
"2598","Whatcom","55-64","Female"
"2599","King","65 and over","Unknown/Other"
"2600","Clark","65 and over","Female"
"2601","Whatcom","25-34","Male"
"2602","Pierce","18-24","Male"
"2603","Thurston","25-34","Female"
"2604","Spokane","55-64","Unknown/Other"
"2605","Pierce","65 and over","Male"
"2606","Whatcom","65 and over","Male"
"2607","King","18-24","Female"
"2608","King","35-44","Female"
"2609","Pacific","65 and over","Male"
"2610","Snohomish","65 and over","Female"
"2611","King","55-64","Female"
"2612","King","45-54","Female"
"2613","Thurston","45-54","Male"
"2614","Clark","65 and over","Male"
"2615","King","45-54","Male"
"2616","Chelan","18-24","Male"
"2617","King","18-24","Unknown/Other"
"2618","Pierce","25-34","Male"
"2619","King","45-54","Female"
"2620","Pierce","45-54","Female"
"2621","Grays Harbor","45-54","Male"
"2622","Mason","45-54","Female"
"2623","Yakima","45-54","Female"
"2624","King","65 and over","Female"
"2625","Spokane","18-24","Female"
"2626","Clark","45-54","Male"
"2627","Clark","35-44","Female"
"2628","Spokane","25-34","Male"
"2629","Spokane","55-64","Male"
"2630","Thurston","55-64","Female"
"2631","Pierce","25-34","Female"
"2632","Okanogan","55-64","Female"
"2633","Pierce","55-64","Male"
"2634","Asotin","65 and over","Male"
"2635","Benton","25-34","Male"
"2636","Kitsap","55-64","Male"
"2637","Pierce","18-24","Male"
"2638","Pacific","65 and over","Female"
"2639","King","18-24","Female"
"2640","King","35-44","Female"
"2641","King","25-34","Female"
"2642","Pierce","65 and over","Female"
"2643","Snohomish","45-54","Male"
"2644","King","18-24","Female"
"2645","Kitsap","18-24","Male"
"2646","Spokane","25-34","Male"
"2647","Cowlitz","45-54","Male"
"2648","King","35-44","Female"
"2649","King","65 and over","Male"
"2650","Clark","25-34","Female"
"2651","King","65 and over","Female"
"2652","Clark","65 and over","Female"
"2653","Pierce","18-24","Female"
"2654","Benton","18-24","Female"
"2655","Jefferson","55-64","Male"
"2656","Pierce","25-34","Female"
"2657","King","18-24","Male"
"2658","Spokane","35-44","Female"
"2659","King","18-24","Female"
"2660","Grant","18-24","Female"
"2661","Pierce","45-54","Male"
"2662","Lewis","65 and over","Female"
"2663","Whatcom","45-54","Female"
"2664","Pierce","65 and over","Male"
"2665","Clark","65 and over","Female"
"2666","Pacific","35-44","Male"
"2667","Kitsap","65 and over","Female"
"2668","King","35-44","Male"
"2669","Mason","55-64","Male"
"2670","Skagit","55-64","Unknown/Other"
"2671","Snohomish","45-54","Male"
"2672","Skagit","65 and over","Female"
"2673","Snohomish","65 and over","Male"
"2674","Pierce","35-44","Female"
"2675","King","35-44","Male"
"2676","Pierce","35-44","Male"
"2677","Snohomish","25-34","Male"
"2678","Mason","45-54","Female"
"2679","Whatcom","65 and over","Female"
"2680","Thurston","25-34","Male"
"2681","King","35-44","Male"
"2682","Clark","35-44","Female"
"2683","King","45-54","Male"
"2684","Franklin","55-64","Male"
"2685","Pierce","45-54","Female"
"2686","Whatcom","65 and over","Male"
"2687","Yakima","45-54","Male"
"2688","King","65 and over","Female"
"2689","Clark","35-44","Male"
"2690","Pierce","18-24","Male"
"2691","Pierce","55-64","Male"
"2692","King","55-64","Male"
"2693","Spokane","45-54","Male"
"2694","Spokane","25-34","Female"
"2695","King","35-44","Female"
"2696","King","45-54","Female"
"2697","King","25-34","Male"
"2698","Columbia","55-64","Male"
"2699","King","55-64","Male"
"2700","Pierce","18-24","Female"
"2701","King","55-64","Female"
"2702","Snohomish","25-34","Male"
"2703","King","18-24","Male"
"2704","Lewis","65 and over","Female"
"2705","Clark","45-54","Male"
"2706","Pierce","65 and over","Male"
"2707","Kitsap","65 and over","Male"
"2708","Spokane","25-34","Male"
"2709","Spokane","35-44","Female"
"2710","Pierce","35-44","Female"
"2711","King","25-34","Female"
"2712","Asotin","55-64","Female"
"2713","Clark","65 and over","Female"
"2714","Pierce","45-54","Female"
"2715","Mason","65 and over","Male"
"2716","Clark","35-44","Female"
"2717","King","55-64","Female"
